,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,rating
Poems,0.07052166014909744,76870.0,22.58120346069336,101.54302215576172,0.3271659314632416,0.11101321876049042,0.3615271747112274,0.4293162226676941,1.2425031661987305,0.3923187553882599,0.45586085319519043,82.951416015625,6.282814979553223,-0.010499298572540283,0.030669409781694412,0.000745919649489224,0.08780336380004883,0.00038119763485156,0.06667803972959518,0.16696566343307495,156.2879638671875,9.165682792663574,8.176347732543945,4.38
Beowulf,0.14149121940135956,31585.0,26.52140998840332,122.4139404296875,0.12678422033786774,0.006717044394463301,0.39294710755348206,0.4953879415988922,1.278443694114685,0.34957191348075867,0.4198651909828186,77.56307983398438,7.609011173248291,0.0070798033848404884,0.014847186394035816,0.0012139036552980542,0.07672792673110962,0.00044397549936547875,0.05808074772357941,0.17319154739379883,253.8441925048828,9.220827102661133,9.291216850280762,3.43
Ballads of a Bohemian,0.1284049153327942,48900.0,16.015056610107422,71.65564727783203,0.12700490653514862,0.037970539182424545,0.2952536940574646,0.5605900883674622,1.2493655681610107,0.4114769399166107,0.48314082622528076,88.30947875976562,4.0819597244262695,-0.0016431633848696947,0.02970290370285511,-0.012017453089356422,0.08722423762083054,0.001087699900381267,0.06461537629365921,0.1851963847875595,235.45835876464844,9.344118118286133,8.069233894348145,4.19
Divine Comedy,0.11985669285058975,45496.0,31.09842872619629,145.4736785888672,0.048530418425798416,0.04101162031292915,0.4791524410247803,0.5500949025154114,1.3307639360427856,0.4456367492675781,0.4798484742641449,67.88040924072266,10.246084213256836,-0.022058291360735893,0.020586444064974785,-0.027467379346489906,0.08113456517457962,0.00026310342946089804,0.07418879866600037,0.18631446361541748,211.47683715820312,9.252016067504883,9.207527160644531,4.07
Divine Comedy,0.13190177083015442,45405.0,27.520606994628906,121.51575469970703,0.12727272510528564,0.03757575899362564,0.7915151715278625,0.5625448226928711,1.2925012111663818,0.3904017508029938,0.43960273265838623,75.43867492675781,8.13420581817627,-0.02051812969148159,0.026271527633070946,-0.027844933792948723,0.09323441982269287,0.00013949291314929724,0.0780303031206131,0.1646260768175125,224.8832244873047,9.591790199279785,9.338374137878418,4.07
La Divina Commedia di Dante,0.17884202301502228,39068.0,30.1218204498291,141.33924865722656,0.034695450216531754,0.04626060277223587,0.0,0.6254681944847107,1.5955265760421753,0.040953293442726135,0.0576154962182045,48.34176254272461,12.271261215209961,0.04656486213207245,0.03370801359415054,0.046905793249607086,0.09037056565284729,0.06294102221727371,0.004795567598193884,0.04397432506084442,328.5673828125,9.78462028503418,19.537460327148438,4.14
La Divina Commedia di Dante,0.17636801302433014,38998.0,32.2031364440918,152.08670043945312,0.030553262680768967,0.042939718812704086,0.0,0.626140296459198,1.606864094734192,0.04294072091579437,0.06043937802314758,45.44721984863281,13.14869213104248,0.033566467463970184,0.03118262067437172,0.030679166316986084,0.09166662395000458,0.061890680342912674,0.004940706770867109,0.04453226178884506,313.6619567871094,9.78246784210205,19.58566665649414,4.14
Poems,0.26598289608955383,8775.0,19.089130401611328,94.11087036132812,0.056521739810705185,0.08043478429317474,0.291304349899292,0.6525114178657532,1.308366298675537,0.3891705572605133,0.43541547656059265,80.53385925292969,5.847939968109131,-0.02159334346652031,0.025370893999934196,-0.02159334346652031,0.09272070229053497,0.0011393288150429726,0.06444388628005981,0.18513913452625275,655.2264404296875,9.349750518798828,8.69062614440918,4.38
Venus and Adonis,0.23892085254192352,12343.0,37.51671600341797,190.96353149414062,0.1489361673593521,0.16109421849250793,0.7051671743392944,0.6238757371902466,1.2579673528671265,0.36059480905532837,0.4166926145553589,70.69213104248047,10.673072814941406,-0.02775503695011139,0.026722902432084084,-0.02775503695011139,0.09717562049627304,0.0004153575573582202,0.06841736286878586,0.18147878348827362,451.790283203125,9.259860038757324,9.316156387329102,3.65
The Raven,0.33308878540992737,1363.0,34.9487190246582,175.3076934814453,0.1794871836900711,0.0,0.7435897588729858,0.634482741355896,1.4048058986663818,0.3765603303909302,0.4306839108467102,59.82867431640625,11.806710243225098,-0.044155314564704895,0.008222811855375767,-0.044155314564704895,0.09343546628952026,3.8387943845918926e-07,0.09248467534780502,0.1766926795244217,1076.257080078125,7.8701558113098145,10.17862606048584,4.06
A Lover's Complaint,0.3656862676143646,3060.0,35.58139419555664,172.58139038085938,0.12790697813034058,0.08139535039663315,0.6395348906517029,0.7388414144515991,1.319665551185608,0.39635732769966125,0.4335190951824188,65.5438461303711,11.373682022094727,-0.014204557985067368,0.025379076600074768,-0.014204557985067368,0.09000534564256668,1.5281824417012757e-10,0.05616739019751549,0.19553212821483612,1215.64892578125,8.76652717590332,9.837367057800293,4.25
Poems and Songs of Robert Burns,0.08820559829473495,169377.0,23.60908317565918,108.64237976074219,0.2227640002965927,0.053496796637773514,0.546531081199646,0.4200415015220642,1.2831177711486816,0.2937009632587433,0.3710629940032959,80.77837371826172,6.276795864105225,0.0008352616569027305,0.03434839844703674,-0.03482081741094589,0.1079389825463295,0.0008158780983649194,0.0473213829100132,0.16961537301540375,146.57388305664062,10.327676773071289,10.436837196350098,4.38
Saltbush Bill,0.1652878224849701,22966.0,24.602783203125,112.06317138671875,0.13490363955497742,0.04603854566812515,0.54068523645401,0.5614035129547119,1.2655967473983765,0.40727677941322327,0.4688064754009247,79.92520141601562,6.967414379119873,0.005130538251250982,0.017322994768619537,0.004205646459013224,0.07334764301776886,5.481819971464574e-05,0.059815265238285065,0.1733674556016922,341.0984802246094,9.174243927001953,8.135586738586426,4.0
The Waste Land,0.3439490497112274,5652.0,15.670330047607422,78.28022003173828,0.01373626384884119,0.05219780281186104,0.29120880365371704,0.7199772596359253,1.4180071353912354,0.33522728085517883,0.4086237847805023,74.39044189453125,5.938198566436768,-0.011598463170230389,0.0191726665943861,-0.011598463170230389,0.09608430415391922,0.004691701382398605,0.04648342728614807,0.1662585735321045,1080.489990234375,9.212920188903809,9.633219718933105,4.1
Robert F. Murray (Author of the Scarlet Gown),0.16168415546417236,27931.0,23.98540687561035,112.83518981933594,0.07124463468790054,0.07210300117731094,0.28068670630455017,0.565969705581665,1.3424302339553833,0.4160017669200897,0.4602729082107544,73.08911895751953,8.003140449523926,0.009452300146222115,0.025506723672151566,-0.003509090980514884,0.09232645481824875,0.0003456555714365095,0.07030168920755386,0.178563192486763,302.3634033203125,9.355849266052246,8.49802017211914,5.0
Amours De Voyage,0.1764608472585678,18123.0,23.59895896911621,105.21875,0.1536458283662796,0.18359375,0.1354166716337204,0.6189695000648499,1.3795742988586426,0.42684710025787354,0.48978015780448914,71.30718231201172,7.918704032897949,0.00955181010067463,0.03147890046238899,0.00955181010067463,0.09714773297309875,0.0012643355876207352,0.07747912406921387,0.19935229420661926,372.644775390625,9.094246864318848,9.078808784484863,3.27
Prufrock and Other Observations,0.29335421323776245,4469.0,27.417177200317383,132.23312377929688,0.04907975345849991,0.11042945086956024,0.33742332458496094,0.6796502470970154,1.3370370864868164,0.41727471351623535,0.49259260296821594,70.18363189697266,9.231208801269531,-0.007102342788130045,0.01731427200138569,-0.007102342788130045,0.07515797764062881,0.0005294349975883961,0.04314219206571579,0.17809507250785828,816.7058715820312,8.562904357910156,8.734232902526855,4.0
The Rape of Lucrece,0.19802144169807434,18195.0,38.79743957519531,181.88059997558594,0.1428571492433548,0.13219615817070007,0.6993603706359863,0.5880938172340393,1.3014845848083496,0.36820846796035767,0.41242167353630066,64.95059967041016,11.978094100952148,-0.04838121309876442,0.025402821600437164,-0.055647797882556915,0.10338294506072998,0.00034054272691719234,0.056527044624090195,0.1742834448814392,375.3792419433594,9.50271224975586,9.799331665039062,3.58
The Rape of Lucrece,0.198834627866745,18020.0,39.34716033935547,185.78384399414062,0.13318777084350586,0.13537117838859558,0.6790392994880676,0.5849624276161194,1.3040430545806885,0.36996138095855713,0.4115164577960968,63.95317840576172,12.30836296081543,-0.048739541321992874,0.02555065229535103,-0.055885832756757736,0.10394115000963211,0.0002722801873460412,0.05676943436264992,0.17670665681362152,373.69757080078125,9.509233474731445,9.852181434631348,3.58
