,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,rating
The Emancipated,0.057462844997644424,173399.0,16.962242126464844,77.2492446899414,0.023280836641788483,0.050865694880485535,0.49065831303596497,0.44200390577316284,1.4073431491851807,0.4715743660926819,0.4937138855457306,73.68508911132812,6.4300312995910645,0.0029997671954333782,0.02372804656624794,4.662046194425784e-05,0.07384125888347626,0.00021846640447620302,0.07864745706319809,0.2081480324268341,112.14521789550781,9.2926025390625,8.082968711853027,3.2
A Life's Morning,0.05953655019402504,166318.0,18.259353637695312,84.73516082763672,0.02260011062026024,0.06341195851564407,0.4458584785461426,0.4256689250469208,1.3857884407043457,0.4809822738170624,0.48333030939102173,74.26316833496094,6.654234886169434,-0.0008087004534900188,0.022162139415740967,0.0016922572394832969,0.07203859090805054,6.53586903354153e-05,0.07540088146924973,0.207539364695549,119.11353302001953,9.260512351989746,7.928191184997559,3.81
The Odd Women,0.056644000113010406,165578.0,15.735627174377441,72.57616424560547,0.023092273622751236,0.04466407001018524,0.500047504901886,0.4119589626789093,1.4072275161743164,0.46974536776542664,0.4842117130756378,74.79824829101562,6.004712104797363,0.0035495345946401358,0.02793281339108944,-0.0010776601266115904,0.07802467793226242,0.00023026975395623595,0.07482321560382843,0.2105790674686432,107.53553771972656,9.323596954345703,7.895275592803955,3.78
My Young Alcides,0.0750957652926445,117996.0,30.233922958374023,138.47015380859375,0.056366898119449615,0.03100179322063923,0.5162695646286011,0.47595056891441345,1.3628482818603516,0.4845605194568634,0.48218053579330444,65.64838409423828,10.43935775756836,-0.00044549739686772227,0.020970072597265244,0.006146614905446768,0.07603991776704788,9.040551231009886e-05,0.07189138233661652,0.20770849287509918,139.9695587158203,9.19318675994873,8.411154747009277,3.0
The Ordeal of Richard Feverel ,0.15850715339183807,32314.0,17.23626708984375,78.76746368408203,0.07999999821186066,0.03519999980926514,0.47093334794044495,0.5995045304298401,1.4033546447753906,0.4160367548465729,0.4407595694065094,73.94288635253906,6.413568496704102,0.004743759986013174,0.024280831217765808,0.0033374526537954807,0.07897742092609406,0.0001146253925981,0.056702397763729095,0.20414960384368896,305.8494567871094,9.284049987792969,8.59776782989502,3.52
The Ordeal of Richard Feverel ,0.1577083021402359,32465.0,16.88299560546875,76.56734466552734,0.11284451186656952,0.032761309295892715,0.446697860956192,0.5911421179771423,1.4105223417282104,0.41684406995773315,0.4591543972492218,73.71021270751953,6.35455322265625,0.024055352434515953,0.02946755662560463,0.025120850652456284,0.08222991973161697,0.00019131871522404253,0.061069704592227936,0.20023739337921143,304.037841796875,9.339128494262695,8.500524520874023,3.52
The Ordeal of Richard Feverel ,0.14514875411987305,32167.0,17.110637664794922,76.54308319091797,0.10904255509376526,0.05000000074505806,0.4680851101875305,0.5805141925811768,1.3740766048431396,0.4349178671836853,0.46825945377349854,76.5551986694336,6.016061782836914,0.022069357335567474,0.023823488503694534,0.022891070693731308,0.07875816524028778,0.00011542748688952997,0.06375273317098618,0.20383964478969574,280.83575439453125,9.188536643981934,8.04072093963623,3.52
The Ordeal of Richard Feverel ,0.14466530084609985,33657.0,15.300454139709473,67.87954711914062,0.125,0.04363636299967766,0.46136364340782166,0.5866495370864868,1.3900433778762817,0.422421395778656,0.4723426401615143,76.8930892944336,5.5556206703186035,0.015768684446811676,0.027104735374450684,0.009067213162779808,0.08035875111818314,3.737910810741596e-05,0.06290416419506073,0.20568111538887024,271.9813232421875,9.273467063903809,8.059164047241211,3.52
The Ordeal of Richard Feverel ,0.12406191974878311,40375.0,14.817614555358887,64.27119445800781,0.10275229066610336,0.056880734860897064,0.4807339310646057,0.562788724899292,1.3628305196762085,0.4363672733306885,0.48106876015663147,79.60649108886719,5.076511383056641,0.01672324910759926,0.033441562205553055,0.017103033140301704,0.07616444677114487,9.364289144286886e-05,0.06598816812038422,0.21544481813907623,221.48304748535156,9.150269508361816,7.888045787811279,3.52
The Ordeal of Richard Feverel ,0.11933291703462601,38556.0,14.495864868164062,62.50638961791992,0.09736841917037964,0.03947368264198303,0.44586464762687683,0.5536205172538757,1.3362178802490234,0.4317066967487335,0.4712905287742615,82.06161499023438,4.684216499328613,0.006024063099175692,0.031019769608974457,0.006172982510179281,0.07463079690933228,6.506696809083223e-05,0.06809154152870178,0.21706026792526245,211.81570434570312,9.05573558807373,7.783348083496094,3.52
The Ordeal of Richard Feverel ,0.06415195763111115,208957.0,15.815181732177734,70.13055419921875,0.10504806041717529,0.04374479502439499,0.46348294615745544,0.4323952794075012,1.3770657777786255,0.4411046504974365,0.466725617647171,77.47846221923828,5.599416255950928,0.014661789871752262,0.0286015085875988,0.007649253588169813,0.0782182440161705,0.00010157418728340417,0.06345415860414505,0.208466574549675,128.04754638671875,9.522560119628906,8.11014461517334,3.52
Sandra Belloni ,0.1442994922399521,32883.0,17.049198150634766,77.97980499267578,0.05903676897287369,0.02692905254662037,0.39772137999534607,0.5676633715629578,1.4160113334655762,0.4337860941886902,0.47929632663726807,72.93714904785156,6.537934303283691,0.014279366470873356,0.021088462322950363,0.018960976973176003,0.0761461853981018,0.0002608960494399071,0.06474091112613678,0.20890791714191437,264.1318054199219,9.22322940826416,8.270978927612305,3.35
Sandra Belloni ,0.14338383078575134,32277.0,16.61099624633789,74.06475067138672,0.053956832736730576,0.047276463359594345,0.48047277331352234,0.5701274871826172,1.4013216495513916,0.4332869052886963,0.4895237982273102,74.86547088623047,6.101171493530273,0.007396873086690903,0.0234583280980587,0.006390620954334736,0.07203406095504761,3.8882833905518055e-05,0.060605041682720184,0.21155330538749695,264.7115783691406,9.19039535522461,8.231550216674805,3.35
Sandra Belloni ,0.14276175200939178,31451.0,14.682347297668457,63.2119255065918,0.08709827810525894,0.04517931863665581,0.48812296986579895,0.5826494693756104,1.3812062740325928,0.42300647497177124,0.48270389437675476,78.36846923828125,5.171708583831787,0.003801376558840275,0.028591841459274292,0.00694474158808589,0.07561745494604111,0.0001627884921617806,0.06723345816135406,0.21028859913349152,274.28472900390625,9.175957679748535,8.017358779907227,3.35
Sandra Belloni ,0.13837160170078278,33186.0,16.297548294067383,71.95882415771484,0.09558823704719543,0.037745099514722824,0.531862735748291,0.565517246723175,1.393147349357605,0.42380744218826294,0.47720247507095337,75.9344711303711,5.859683513641357,0.006678986828774214,0.026538999751210213,0.008937913924455643,0.07451926916837692,0.0003052448737435043,0.06314881145954132,0.2144763320684433,251.49276733398438,9.206304550170898,8.251813888549805,3.35
Sandra Belloni ,0.13950571417808533,32694.0,17.368560791015625,77.24535369873047,0.08231545239686966,0.04195432737469673,0.48433351516723633,0.5781466364860535,1.3959249258041382,0.4344307482242584,0.4883214235305786,74.63917541503906,6.299869537353516,0.003910179249942303,0.02273738756775856,0.003479047678411007,0.07187104225158691,0.0001146949507528916,0.0665951743721962,0.21568922698497772,250.10244750976562,9.172101974487305,8.265960693359375,3.35
Sandra Belloni ,0.1392381191253662,31816.0,17.821949005126953,80.18756866455078,0.08790593594312668,0.05263157933950424,0.41657334566116333,0.5659754872322083,1.3850306272506714,0.4499603509902954,0.49858346581459045,74.81717681884766,6.457056999206543,0.006915858015418053,0.026007993146777153,0.019589358940720558,0.06776691973209381,0.00011485890718176961,0.06248340755701065,0.2117616981267929,249.40280151367188,9.116559028625488,8.112319946289062,3.35
Sandra Belloni ,0.13257651031017303,35059.0,16.9859561920166,75.44939422607422,0.12348668277263641,0.051331717520952225,0.40726393461227417,0.5582502484321594,1.375242829322815,0.44317248463630676,0.4891016483306885,76.57584381103516,5.983982086181641,0.004288869444280863,0.0254763662815094,0.007046136073768139,0.0712568536400795,7.065795944072306e-05,0.06627556681632996,0.21158058941364288,233.32705688476562,9.154877662658691,8.087228775024414,3.35
Rhoda Fleming ,0.13275256752967834,40406.0,18.32094383239746,81.15548706054688,0.05621033534407616,0.04986400902271271,0.5045331120491028,0.5740813612937927,1.3668694496154785,0.43369215726852417,0.4821561574935913,76.37129974365234,6.235958576202393,0.014446530491113663,0.02252189628779888,0.015595509670674801,0.07609456777572632,6.206773105077446e-05,0.05995737016201019,0.2009127289056778,240.1207275390625,9.226590156555176,8.127225875854492,3.0
Rhoda Fleming ,0.12632699310779572,38527.0,18.15692710876465,77.4938735961914,0.07775682955980301,0.045240338891744614,0.6314797401428223,0.5603036880493164,1.3408219814300537,0.44227373600006104,0.4820505976676941,79.05131530761719,5.745549201965332,-0.0006476012640632689,0.022119080647826195,0.0008730611298233271,0.07103350013494492,6.666651461273432e-05,0.0576334111392498,0.20523318648338318,235.1462860107422,9.134041786193848,7.971959114074707,3.0
Rhoda Fleming ,0.13284634053707123,39700.0,16.605186462402344,73.30364227294922,0.051024675369262695,0.0552070252597332,0.5265579223632812,0.5672903060913086,1.374068260192871,0.44323310256004333,0.48986101150512695,77.14888763427734,5.788120269775391,0.0003005628241226077,0.02367137372493744,-0.0004442411009222269,0.07097508013248444,0.0002526868775021285,0.06279398500919342,0.21232487261295319,240.3483428955078,9.188045501708984,8.077682495117188,3.0
Rhoda Fleming ,0.12199410051107407,36969.0,15.984003067016602,68.18936157226562,0.043666236102581024,0.056204065680503845,0.5386943221092224,0.5564591288566589,1.3467813730239868,0.4441385567188263,0.4992426931858063,80.14945220947266,5.200204849243164,0.005514905788004398,0.024807283654808998,-0.005615865811705589,0.06774771213531494,3.4432105167070404e-05,0.06192987412214279,0.21632400155067444,224.44557189941406,9.02921199798584,7.91859769821167,3.0
Rhoda Fleming ,0.1195945218205452,35612.0,15.78679084777832,67.2021255493164,0.06294326484203339,0.05806737765669823,0.5172872543334961,0.5654850006103516,1.3367280960083008,0.4368789792060852,0.4858490526676178,81.15747833251953,5.021051406860352,-0.004633946344256401,0.028564712032675743,0.0065312436781823635,0.06575427949428558,7.147064025048167e-05,0.05907168239355087,0.21895426511764526,221.2805938720703,8.982341766357422,7.810482025146484,3.0
Rhoda Fleming ,0.06140203773975372,190808.0,16.990829467773438,73.4889144897461,0.05823168158531189,0.053334519267082214,0.5445641279220581,0.43196144700050354,1.35347580909729,0.4536266624927521,0.4882013201713562,78.7195816040039,5.610994815826416,0.002997166709974408,0.02492385357618332,0.003955317195504904,0.07038088887929916,9.959545423043892e-05,0.06034830957651138,0.2105850875377655,126.32427978515625,9.365631103515625,7.975879669189453,3.0
Evan Harrington ,0.14067719876766205,33225.0,16.906408309936523,75.76348114013672,0.12360122054815292,0.03814852610230446,0.49084433913230896,0.5560683012008667,1.3935832977294922,0.42941364645957947,0.4708350896835327,75.4046859741211,6.054217338562012,0.007893402129411697,0.025133967399597168,0.00526637164875865,0.07309618592262268,0.0009155800216831267,0.06298631429672241,0.20509710907936096,259.8232116699219,9.188133239746094,8.242162704467773,3.08
Evan Harrington ,0.15083442628383636,32897.0,18.42329216003418,83.18196868896484,0.08678611367940903,0.04759238660335541,0.4983202815055847,0.5726718902587891,1.3875067234039307,0.4244895875453949,0.4677109718322754,74.64974975585938,6.470115661621094,0.006495961919426918,0.020161600783467293,0.011576822027564049,0.07241315394639969,0.0003839712589979172,0.0587446428835392,0.20660389959812164,291.3959655761719,9.243633270263672,8.448893547058105,3.08
Evan Harrington ,0.16081246733665466,26192.0,17.258893966674805,78.6146240234375,0.06916996091604233,0.03754940629005432,0.47826087474823,0.5953786969184875,1.3927910327911377,0.431287944316864,0.47237372398376465,74.90653991699219,6.262029647827148,0.007111190352588892,0.024154258891940117,0.00480252830311656,0.0776415690779686,0.0006165702361613512,0.06346022337675095,0.21395336091518402,296.04229736328125,9.156792640686035,8.340903282165527,3.08
Evan Harrington ,0.14664670825004578,29404.0,16.230133056640625,73.22461700439453,0.08995585143566132,0.06015452370047569,0.4448123574256897,0.5614213347434998,1.3692858219146729,0.4271777868270874,0.47207796573638916,77.8331527709961,5.624228000640869,0.008607089519500732,0.027886925265192986,0.01082872599363327,0.07623553276062012,0.0003831027715932578,0.06418929994106293,0.211722731590271,267.32275390625,9.078993797302246,8.102431297302246,3.08
Evan Harrington ,0.13766558468341827,34424.0,15.64198112487793,70.05860900878906,0.08587005734443665,0.054975010454654694,0.49795547127723694,0.5696231722831726,1.3776416778564453,0.4248825013637543,0.4706229567527771,77.78324127197266,5.470384120941162,0.005982030648738146,0.02340499870479107,0.004663482308387756,0.07638683170080185,0.00022131018340587616,0.06067436933517456,0.21300525963306427,247.0914306640625,9.1558837890625,8.11331844329834,3.08
Evan Harrington ,0.14762364327907562,26974.0,15.065326690673828,67.24790954589844,0.0993858203291893,0.07035175710916519,0.4734784960746765,0.5796472430229187,1.3724968433380127,0.4324069023132324,0.48466601967811584,78.58087158203125,5.270437717437744,0.003225062508136034,0.02845068648457527,0.008165540173649788,0.07310257107019424,9.336794028058648e-05,0.06736034154891968,0.2282692939043045,271.2055969238281,9.076435089111328,8.066177368164062,3.08
Evan Harrington ,0.14627166092395782,31797.0,15.33172607421875,68.97348022460938,0.10462873429059982,0.054484087973833084,0.4768563210964203,0.5679271817207336,1.3941318988800049,0.42396849393844604,0.4685353636741638,76.56511688232422,5.596981048583984,0.0008089957991614938,0.02805820107460022,0.00043836236000061035,0.07504161447286606,0.00047643997822888196,0.062058497220277786,0.22008290886878967,261.906982421875,9.207725524902344,8.33320426940918,3.08
Evan Harrington ,0.0614842027425766,214364.0,16.378992080688477,73.76768493652344,0.09511077404022217,0.05240641534328461,0.48220014572143555,0.41498976945877075,1.383723497390747,0.440714031457901,0.47245511412620544,76.58350372314453,5.8054351806640625,0.006087332032620907,0.026016036048531532,0.0025274979416280985,0.0747097060084343,0.0004174386849626899,0.06275097280740738,0.21392248570919037,124.91462707519531,9.487001419067383,8.225186347961426,3.08
Beauchamp's Career ,0.1736319214105606,34026.0,19.585731506347656,93.34004974365234,0.0471806675195694,0.033947065472602844,0.3981587886810303,0.5985520482063293,1.444130539894104,0.4356103837490082,0.4767622649669647,68.12488555908203,7.8047332763671875,0.007362497970461845,0.019810784608125687,0.007956607267260551,0.07483665645122528,0.0010241706622764468,0.05234011635184288,0.19064182043075562,341.4211730957031,9.333231925964355,8.74842643737793,3.83
Beauchamp's Career ,0.1656833291053772,33220.0,19.46221351623535,92.15348815917969,0.05741066113114357,0.04920914024114609,0.49560633301734924,0.5972006320953369,1.4605485200881958,0.43939879536628723,0.4817041754722595,67.05519104003906,7.875790596008301,0.009685386903584003,0.019266881048679352,0.009957769885659218,0.07952903211116791,0.0002933572104666382,0.05569598823785782,0.18622830510139465,322.60833740234375,9.289103507995605,8.749622344970703,3.83
Beauchamp's Career ,0.1600271463394165,35369.0,18.676345825195312,88.26029205322266,0.05385427549481392,0.05860612541437149,0.5073917508125305,0.5983167290687561,1.435546875,0.4324627220630646,0.4828403890132904,70.02233123779297,7.253402233123779,0.006059887818992138,0.02141951397061348,0.005812584422528744,0.07094306498765945,0.0006278004148043692,0.0547591969370842,0.19657456874847412,302.2322998046875,9.275500297546387,8.673548698425293,3.83
Beauchamp's Career ,0.15276847779750824,35832.0,19.819690704345703,94.38218688964844,0.05199114978313446,0.04646017774939537,0.4347345232963562,0.5708715319633484,1.4538874626159668,0.4391157627105713,0.47921809554100037,67.23625946044922,7.944141387939453,0.007161150220781565,0.016908518970012665,0.002495857886970043,0.07071835547685623,0.0002705748484004289,0.05502569302916527,0.2005545198917389,281.6120910644531,9.236767768859863,8.67540454864502,3.83
Beauchamp's Career ,0.1563393771648407,31470.0,17.921981811523438,84.22039031982422,0.061503417789936066,0.0461275614798069,0.46981775760650635,0.5916321873664856,1.4226038455963135,0.4445470869541168,0.4827492833137512,71.53862762451172,6.93878698348999,-0.001189161092042923,0.023387456312775612,-0.003856442868709564,0.06807731091976166,0.0005801914958283305,0.054732538759708405,0.1990872025489807,294.24346923828125,9.110594749450684,8.475201606750488,3.83
Beauchamp's Career ,0.1460680067539215,38263.0,17.2831974029541,80.027099609375,0.0672990083694458,0.036133695393800735,0.48148149251937866,0.5658676624298096,1.4152193069458008,0.44547468423843384,0.4906438887119293,72.7750473022461,6.616620063781738,0.0022176168859004974,0.02438720129430294,0.001005719299428165,0.06912542134523392,0.0004798189620487392,0.05226800963282585,0.19877168536186218,271.5926513671875,9.199234008789062,8.35319709777832,3.83
Beauchamp's Career ,0.16766388714313507,22897.0,15.945682525634766,72.41712951660156,0.06476323306560516,0.04247910901904106,0.4665738046169281,0.6047753095626831,1.372220754623413,0.4419853389263153,0.48716017603874207,77.61585998535156,5.646946907043457,0.0055044349282979965,0.02635853737592697,0.010807039216160774,0.06799833476543427,0.0008613986428827047,0.05642273277044296,0.20130276679992676,328.6605529785156,8.99161148071289,8.105091094970703,3.83
One of Our Conquerors ,0.16436615586280823,45642.0,21.00920295715332,99.64933013916016,0.06442706286907196,0.030372757464647293,0.4537505805492401,0.586678147315979,1.4586752653121948,0.42878851294517517,0.48096004128456116,66.01305389404297,8.3150053024292,0.01599041558802128,0.02023264206945896,0.021702520549297333,0.07895060628652573,0.0002681915066204965,0.049934469163417816,0.170158252120018,329.088623046875,9.492637634277344,8.805886268615723,4.2
One of Our Conquerors ,0.18721263110637665,30014.0,23.036069869995117,111.76899719238281,0.05986185744404793,0.027628550305962563,0.37068304419517517,0.6095812916755676,1.4777042865753174,0.4387356638908386,0.4767529368400574,62.168548583984375,9.398183822631836,0.009831239469349384,0.01982278749346733,0.010080824606120586,0.07630421221256256,0.0006342014530673623,0.052758727222681046,0.170683354139328,395.75286865234375,9.33092212677002,9.011733055114746,4.2
One of Our Conquerors ,0.17718014121055603,36477.0,20.06545639038086,96.19197082519531,0.06875687837600708,0.042904291301965714,0.3751375079154968,0.6029825806617737,1.481926441192627,0.421296626329422,0.4673938453197479,64.82929229736328,8.288399696350098,0.010906093753874302,0.019412599503993988,0.0036913445219397545,0.07860635221004486,0.00043633609311655164,0.054876748472452164,0.177418053150177,363.5932312011719,9.47097110748291,8.982090950012207,4.2
